Gene ID	Description (SWISS PROT)	Description (Araport11)	xref_id	Hot_F1	Hot_F2	Hot_F3	Hot_F4	Hot_P1	Hot_P2	Hot_P3	Hot_P4
Locus_9609_Transcript_1/1	F-box protein 7	F-box protein 7	AT1G21760	12.69286564	15.62320547	14.82051216	15.37000662	20.07215562	15.42409532	15.79904133	17.40971006
Locus_7236_Transcript_2/7	Dehydration-responsive element-binding protein 2A	Integrase-type DNA-binding superfamily protein	AT2G40340	25.5750113	15.6155207	17.67864116	20.31443636	17.24867359	15.35400408	15.21841917	14.29165869
Locus_1263_Transcript_3/48	Flowering time control protein FCA	flowering time control protein FCA		25.17295658	15.6123354	20.22887479	21.34262824	50.93407048	35.34654432	37.25674699	41.78974867
Locus_23222_Transcript_2/2	Beta-glucosidase 6	beta glucosidase 40	AT1G26560	0.678958022	15.61066584	5.658493957	3.129762169	5.298390905	4.358099974	3.379845563	2.764260575
Locus_4033_Transcript_2/6	Very-long-chain aldehyde decarbonylase GL1-5	Fatty acid hydroxylase superfamily	AT1G02205	53.30943691	15.60586535	31.53475986	70.53473332	0.84876788	0	0	0.186496619
Locus_16724_Transcript_2/10	Chalcone synthase	Chalcone and stilbene synthase family protein	AT5G13930	29.46485566	15.60059446	31.86260634	35.35840484	1.975222575	0	0	0
Locus_10401_Transcript_4/4	Probable alkaline/neutral invertase B	Plant neutral invertase family protein	AT4G34860	9.018686005	15.59836808	16.10653428	12.50431353	12.0315158	14.64000968	17.66517332	18.04297926
Locus_16148_Transcript_5/7	Protein STRUBBELIG-RECEPTOR FAMILY 3	STRUBBELIG-receptor family 3	AT4G03390	17.36400341	15.59641807	19.0640035	13.74068334	25.58591104	24.33130329	24.41814073	26.91561626
Locus_2995_Transcript_4/9	Dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase	Alg9-like mannosyltransferase family	AT1G16900	7.090829386	15.59508714	19.85300801	19.41592459	20.03115824	32.85986462	34.50565706	29.96226267
Locus_2327_Transcript_3/5	TOM1-like protein 9	ENTH/VHS/GAT family protein	AT4G32760	16.35106124	15.59227724	17.84934648	19.017099	19.58329437	19.03968603	19.31262801	20.75119863
Locus_5266_Transcript_2/3		fiber (DUF1218)		3.959796747	15.58940571	13.32293948	10.69561726	14.01697164	17.4445962	17.50797307	10.78972776
Locus_6136_Transcript_3/6	Probable LRR receptor-like serine/threonine-protein kinase IRK	Leucine-rich repeat (LRR) family protein	AT1G33590	12.81528099	15.58711414	14.58684143	12.12569855	19.44759696	18.40562912	21.02157881	17.41792974
Locus_10209_Transcript_3/5		transmembrane protein		13.57106376	15.58026775	0.638155262	0.928682198	14.12666768	36.26940805	7.588690599	3.598090941
Locus_17191_Transcript_1/2	Protein-tyrosine-phosphatase IBR5	indole-3-butyric acid response 5	AT2G04550	15.74554006	15.57639406	16.30361181	15.96446467	11.12552493	13.65637788	14.85320906	12.52245883
Locus_3964_Transcript_14/34	Probable plastid-lipid-associated protein 14, chloroplastic	OBP3-responsive protein 1	AT5G53450	31.96042637	15.57588967	24.39036096	28.54712798	37.88304505	26.97367707	25.99918026	28.97246845
Locus_21285_Transcript_2/3	YTH domain-containing protein ECT2	evolutionarily conserved C-terminal region 7	AT1G48110	14.79693652	15.57022629	19.15967813	21.94116896	18.35604107	15.41666645	18.69532475	16.24746706
Locus_7671_Transcript_10/23	WRKY transcription factor 42	WRKY family transcription factor	AT1G62300	0.490624079	15.56904332	11.12650749	3.301468581	0.924180114	1.433774834	0.947666412	0
Locus_2279_Transcript_5/6	Putative potassium transporter 12	Potassium transporter family protein	AT1G60160	21.69444025	15.56881248	25.66164701	23.39601157	29.23784668	25.12907233	27.40762862	25.84520469
Locus_10060_Transcript_4/4	Beta-hexosaminidase 3	beta-hexosaminidase 3	AT1G65590	12.31007227	15.56415841	20.9060946	12.0982394	27.59151179	16.13245509	26.33030206	23.03860048
Locus_7567_Transcript_3/11	Nucleoprotein	alpha/beta-Hydrolases superfamily protein		10.02410019	15.56405508	11.22409029	10.65444421	16.1325679	16.71693946	8.779877537	9.391302533
Locus_2046_Transcript_1/21	Membrane-anchored ubiquitin-fold protein 1	membrane-anchored ubiquitin-fold protein 2	AT5G15460	7.33842554	15.56339262	11.81780925	12.79843746	9.178535539	13.15950572	10.9308837	10.58694876
Locus_3196_Transcript_3/5	Microtubule-associated protein RP/EB family member 1C	end binding protein 1C	AT5G67270	18.09204848	15.56291847	29.43707252	23.20224545	24.2476289	30.76651015	65.08257503	41.33918519
Locus_2326_Transcript_5/5	F-box/kelch-repeat protein At3g61590	Galactose oxidase/kelch repeat superfamily protein	AT3G61590	15.11737624	15.56097263	18.89927549	22.65297258	14.42631959	14.6648006	16.22516622	16.53385722
Locus_9458_Transcript_5/5		transmembrane protein		12.40301253	15.55588813	5.017195788	6.142489449	21.83086634	15.78491121	8.245077413	11.14545641
Locus_11199_Transcript_3/5	Transcription factor MYB73	myb domain protein 70		7.883970486	15.55577337	8.584552005	12.50126143	9.191709809	10.75234705	9.788646677	7.734469005
Locus_9737_Transcript_5/13	Uncharacterized tRNA/rRNA methyltransferase YsgA	tRNA/rRNA methyltransferase (SpoU) family protein	AT4G38020	5.36991888	15.55271541	9.812950231	10.1110827	10.15519633	3.229496125	9.207802385	3.098137528
Locus_18200_Transcript_2/2	Cyclin-dependent kinase F-1	CDK-activating kinase 1AT	AT4G28980	13.24443013	15.5402301	16.17800273	15.65604539	18.55985134	18.6566968	14.31351642	16.82172772
Locus_175_Transcript_204/384	Protein PHOX1	Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein	AT2G25290	20.44462228	15.53917079	18.46786	19.59803344	26.98233793	19.70955	24.88395914	27.37756705
Locus_16811_Transcript_2/3	Small nuclear ribonucleoprotein SmD1b	Small nuclear ribonucleoprotein family protein		12.24142056	15.53786394	20.22449908	17.96438918	30.46169297	29.05695593	31.16277539	28.5640907
Locus_2163_Transcript_1/3	Putative E3 ubiquitin-protein ligase protein PFF1365c	hypothetical protein	AT1G56423	41.56120228	15.53577433	20.4222929	20.9249204	15.43260502	15.63923268	15.34127221	13.67823912
Locus_19272_Transcript_3/4	Brassinosteroid-responsive RING protein 1	RING/U-box superfamily protein		7.313463798	15.53460871	2.207300434	3.214519038	3.596525996	4.330129186	3.021689777	0.952743827
Locus_16527_Transcript_1/3	WD repeat-containing protein 90	zinc metalloproteinase aureolysin		12.18402154	15.53323919	13.20023106	17.22397288	12.07076159	14.62401679	18.23604632	15.6762211
Locus_977_Transcript_4/4	Peptidyl-prolyl cis-trans isomerase	rotamase CYP 3		11.64560539	15.5316406	11.23367373	11.57833448	12.68106087	10.73282078	14.29338013	11.30602054
Locus_8237_Transcript_2/7	Protein HGH1 homolog	ARM repeat superfamily protein	AT1G14300	4.876551518	15.52451473	15.38814548	13.64788028	12.76586727	23.31255485	18.42487352	17.00119279
Locus_882_Transcript_1/5	Chalcone isomerase-like protein 2	Chalcone-flavanone isomerase family protein		57.02990251	15.50785768	46.17528734	61.86680327	4.305274134	2.594125535	11.4468882	9.334063151
Locus_6901_Transcript_2/9	Serine/threonine-protein phosphatase 7 long form homolog	serine/threonine-protein phosphatase 7 long form-like protein	AT1G32120	13.88230411	15.50547783	17.38388024	17.20775948	27.78152239	25.47062401	22.60850858	24.80885977
Locus_1940_Transcript_2/2	Probable WRKY transcription factor 4	WRKY DNA-binding protein 4	AT1G13960	20.5765979	15.50329852	18.86876644	20.28095516	30.73953749	25.17013388	22.74918335	25.793033
Locus_20899_Transcript_1/3	Alpha-1-antitrypsin 1-3	serine/arginine repetitive matrix-like protein	AT3G08670	16.65471957	15.50152554	15.58925738	15.53427177	40.63306016	40.21792577	35.8885455	39.02556326
Locus_2471_Transcript_16/18	Probable serine/threonine-protein kinase DDB_G0272254	kinase superfamily with octicosapeptide/Phox/Bem1p domain-containing protein	AT3G24715	10.72351431	15.49909857	13.32587546	13.06435319	13.91612617	17.10516601	14.88936979	15.00337182
Locus_18275_Transcript_2/2	F-box protein At5g07670	RNI-like superfamily protein	AT5G51380	20.15205165	15.49683091	20.95433606	23.18654512	26.69249238	12.25868692	17.65694157	14.38302793
Locus_795_Transcript_1/3	Universal stress protein A-like protein	Adenine nucleotide alpha hydrolases-like superfamily protein		11.17737273	15.4880548	9.807410622	8.980953184	15.88842635	15.29373676	11.06819661	12.30281997
Locus_12314_Transcript_3/3	Threonine synthase, chloroplastic	Pyridoxal-5'-phosphate-dependent enzyme family protein	AT4G29840	16.20524344	15.48681141	20.22593646	17.77088024	21.03083849	22.77849828	22.60616862	21.89714155
Locus_17059_Transcript_2/4	Microsomal glutathione S-transferase 3	microsomal glutathione s-transferase		8.128439161	15.48612576	13.46592829	11.86181733	7.657224067	8.094373148	13.21052746	11.21794884
Locus_6365_Transcript_1/3	Probable ubiquitin-conjugating enzyme E2 24	phosphate 2	AT2G33770	10.42949456	15.47879677	14.66715153	13.74294668	39.7862878	44.01107138	32.52291501	30.32488483
Locus_929_Transcript_2/22	Factor of DNA methylation 1	XH/XS domain-containing protein	AT3G48670	21.34061506	15.47855348	20.50228388	20.5593085	20.21011591	15.52017884	21.92830499	22.84802686
Locus_7606_Transcript_2/16	Folylpolyglutamate synthase	DHFS-FPGS homolog C	AT3G10160	22.60666605	15.47764887	19.96004632	22.52379634	27.62538119	26.34830093	20.13249202	22.39397316
Locus_16566_Transcript_1/1	Internal alternative NAD(P)H-ubiquinone oxidoreductase A1, mitochondrial	alternative NAD(P)H dehydrogenase 2	AT2G29990	8.223739702	15.47537845	7.117022429	7.802109383	6.541521938	10.09802536	10.56294513	8.427269687
Locus_4805_Transcript_1/3	Double-stranded RNA-binding protein 8	dsRNA-binding domain-like superfamily protein	AT1G09700	20.01493953	15.47194828	17.42584657	19.85056106	18.29870317	15.11082312	17.51070067	17.00287608
Locus_9469_Transcript_1/2	Ribosomal RNA small subunit methyltransferase, chloroplastic	Ribosomal RNA adenine dimethylase family protein	AT1G01860	13.98232689	15.46676213	17.90658638	21.14127812	32.91592652	32.66074028	31.57761312	34.38891193
Locus_7913_Transcript_4/6	NEP1-interacting protein 1	RING/U-box superfamily protein	AT4G35840	5.09726648	15.46454799	4.731210955	9.605185862	13.99216883	11.04082217	7.343709911	8.974989343
Locus_2478_Transcript_5/7	Signal peptide peptidase-like 2	SIGNAL PEPTIDE PEPTIDASE-LIKE 3	AT2G43070	14.22462407	15.45773622	19.83722999	19.65409297	19.21712995	22.65212661	19.12460693	18.39550453
Locus_16943_Transcript_3/7	Hemoglobin subunit alpha-D	COP1-interacting protein 4.1		15.47204761	15.45668333	17.26182445	16.37844871	21.63082698	21.9117746	20.93544395	26.38817062
Locus_6695_Transcript_2/2	Larval serum protein 1 beta chain	transmembrane protein	AT1G14990	10.81330469	15.45584266	14.16020755	12.34333139	25.71183163	24.83267968	21.63275023	19.28228092
Locus_1632_Transcript_6/9	tRNA-cytidine(32) 2-sulfurtransferase	arginine/serine-rich-like splicing factor		13.19117066	15.45233787	11.13306384	9.064229353	21.41805174	23.58593813	18.39622783	18.56084108
Locus_16902_Transcript_1/1	Flagellar radial spoke protein 5	NAD(P)-linked oxidoreductase superfamily protein		20.0809591	15.44604299	18.34215184	21.34632988	20.73787032	19.57957096	18.51937562	19.7253477
Locus_3382_Transcript_4/14	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase	fructose-2%2C6-bisphosphatase		20.7333445	15.44160233	21.68142535	21.2664244	26.70753189	27.15327789	15.90154703	20.98377137
Locus_2418_Transcript_3/6	E3 ubiquitin-protein ligase SINAT5	Protein with RING/U-box and TRAF-like domain		11.99282012	15.4353127	12.81903721	15.34860349	14.55322659	17.55498076	12.55067675	12.19138189
Locus_16287_Transcript_1/8	Transmembrane protein 53	alpha/beta-Hydrolases superfamily protein	AT2G18245	11.92340742	15.43390355	11.64028161	11.08747499	7.37980516	6.023157066	7.969329868	6.972488989
Locus_13776_Transcript_2/7	Soluble starch synthase 3, chloroplastic/amyloplastic	Heavy metal transport/detoxification superfamily protein		15.97880479	15.42518255	10.24758606	9.833973035	3.935687315	2.810766998	3.241345472	4.154085607
Locus_8810_Transcript_1/4	Pathogen-associated molecular patterns-induced protein A70	bromodomain protein (DUF761)		25.4504617	15.42436854	6.725156713	5.939386394	33.10636268	30.42393619	14.73831518	10.8029076
Locus_4871_Transcript_8/9	BTB/POZ domain and ankyrin repeat-containing protein NPR1	NPR1-like protein 3	AT5G45110	16.79826368	15.42406458	18.005802	18.43397348	50.61047487	34.12807221	35.16039921	39.01680279
Locus_10398_Transcript_3/6	Seipin-2	Putative adipose-regulatory protein (Seipin)	AT1G29760	9.870727592	15.41380712	14.74077861	13.44653	14.50191992	16.86387307	18.38424447	15.04276045
Locus_9477_Transcript_2/15	Ras-related protein RABA5a	RAB GTPase homolog A5A		15.5454887	15.4116547	15.73823381	19.03230322	28.88801129	28.82037924	21.36914176	25.1201993
Locus_23395_Transcript_1/4	E3 ubiquitin-protein ligase CHIP	carboxyl terminus of HSC70-interacting protein		20.81405392	15.41157279	17.6800123	18.93291775	27.42608477	23.08628519	24.273858	28.86615685
Locus_5076_Transcript_5/12	SAC3 family protein B	SAC3/GANP/Nin1/mts3/eIF-3 p25 family	AT3G06290	13.8342985	15.41020095	20.34494441	19.82012752	25.03882422	22.49779374	24.56062663	23.49304097
Locus_7217_Transcript_5/6	Mitochondrial arginine transporter BAC1	Mitochondrial substrate carrier family protein	AT2G33820	10.34591692	15.40918067	19.14098032	17.98098952	13.49622653	20.59354943	23.0799418	20.78177018
Locus_16061_Transcript_6/7	DeSI-like protein At4g17486	PPPDE putative thiol peptidase family protein	AT5G47310	11.25352732	15.40865406	13.28875884	15.63812897	12.95603872	12.93032971	14.59094208	13.52975327
Locus_7193_Transcript_2/7	Ferredoxin--NADP reductase, leaf isozyme, chloroplastic	ferredoxin-NADP[+]-oxidoreductase 2	AT5G66190	58.17769095	15.40851417	30.67479331	27.3740916	43.29361986	30.53811218	32.80763051	26.72738393
Locus_6109_Transcript_2/2	Chromatin-remodeling ATPase INO80	DNA helicase INO80-like protein	AT3G57300	19.79641579	15.40610089	22.58041167	22.64122685	24.78428259	25.46350043	26.80848801	28.23558795
Locus_10579_Transcript_1/2		hypothetical protein		0	15.40393469	2.689931157	6.265639071	0	2.307055827	1.090011383	1.001589741
Locus_571_Transcript_285/372	Transcription factor TGA1	bZIP transcription factor family protein	AT5G65210	13.97952841	15.4000465	12.80476094	16.6866511	18.36853996	16.41763693	15.933621	20.11031206
Locus_18033_Transcript_2/6	Mediator of RNA polymerase II transcription subunit 9	mediator of RNA polymerase II transcription subunit-like protein		50.98029801	15.39783337	35.64132579	29.51530912	69.04397238	32.05915628	44.39942122	57.97395318
Locus_18289_Transcript_2/2	Delta(7)-sterol-C5(6)-desaturase	sterol 1	AT3G02580	9.025021322	15.39484094	1.005503244	6.178315333	0	8.014720114	3.33184013	2.984869007
Locus_10540_Transcript_6/6	Probable dual-specificity RNA methyltransferase RlmN	Radical SAM superfamily protein	AT2G39670	10.32798692	15.38901791	12.83598069	11.71942899	14.83212936	15.01167131	29.55100639	28.75386128
Locus_7900_Transcript_4/4	Vacuolar cation/proton exchanger 5	cation exchanger 5	AT1G55730	15.39956224	15.38820001	13.80814785	11.92604308	8.607870462	8.912250862	9.287583961	10.36098723
Locus_905_Transcript_1/54	Ubiquitin C-terminal hydrolase 12	ubiquitin-specific protease 12		17.46402273	15.38160718	18.23236531	16.93002631	16.79704731	20.0889301	19.59241317	21.3873894
Locus_6055_Transcript_8/24	Autophagy-related protein 101	meiotically up-regulated protein	AT5G66930	21.91580403	15.37492394	20.96490721	23.30194198	36.23511737	36.39555785	31.89704287	29.76979656
Locus_9154_Transcript_1/10	Xyloglucan galactosyltransferase MUR3	Exostosin family protein	AT2G20370	14.86534073	15.37301834	15.56616319	20.47740075	16.73683881	17.15822653	19.69282914	17.90640291
Locus_1401_Transcript_2/8	Uncharacterized protein hal-3	ATP-dependent DNA helicase	AT4G30780	15.94505013	15.36368766	12.42568134	12.4955821	59.71895262	15.14794306	12.75181751	15.63890975
Locus_1384_Transcript_2/6	Probable E3 ubiquitin-protein ligase LUL3	RING/U-box superfamily protein	AT3G06140	16.57968848	15.36205443	15.75732544	16.21363288	22.61762518	17.49378479	15.12994931	16.98975957
Locus_16915_Transcript_1/2		armadillo repeat only 2		26.49887132	15.36173687	26.88495427	14.83541751	33.86464774	39.21683379	41.28686785	36.77589417
Locus_5151_Transcript_4/7	ABC transporter atnG	transmembrane protein	AT1G55535	3.262884007	15.36098271	19.12501565	25.32507434	5.765889428	6.266916856	37.98342654	34.90799017
Locus_2225_Transcript_2/7	LexA repressor	translation initiation factor	AT1G44780	19.64171592	15.35043371	19.44639369	20.99210813	21.67705517	21.4615207	25.62272237	23.46526492
Locus_15475_Transcript_8/11	Serine/threonine-protein kinase KIPK2	Protein kinase superfamily protein	AT3G52890	12.40334327	15.34704202	17.49344893	14.75547124	26.46553711	25.90951157	23.72957773	23.03362397
Locus_17490_Transcript_1/1	Probable N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase	N-acetylglucosaminylphosphatidylinositol de-N-acetylase family protein		7.229090562	15.34549316	12.02524857	11.93468038	11.5648862	10.9329927	10.34273543	10.87592679
Locus_2983_Transcript_2/2	Phospholipid-transporting ATPase 2	aminophospholipid ATPase 2	AT5G44240	18.71012062	15.34462078	17.81848262	19.42243519	32.80290427	25.91138992	21.79641411	22.72009693
Locus_16872_Transcript_3/4	Putative invertase inhibitor	Plant invertase/pectin methylesterase inhibitor superfamily protein		27.11002828	15.34213987	7.907206246	12.25985781	14.40035497	24.1139543	14.03240254	9.500580638
Locus_4583_Transcript_1/4	Uracil phosphoribosyltransferase	uracil phosphoribosyltransferase	AT3G53900	12.67038529	15.33800019	10.2730266	11.10470739	21.54962287	24.24637415	22.65307751	21.88796989
Locus_20773_Transcript_2/3	Kanadaptin	SMAD/FHA domain-containing protein	AT5G38840	14.75668568	15.33789261	17.89637244	16.67389361	23.73473606	23.19758225	20.6780187	24.21476719
Locus_389_Transcript_7/17	Probable serine/threonine-protein kinase dyrk2	Protein kinase superfamily protein	AT1G73460	18.41232481	15.33416725	19.80551796	18.29454342	35.84369885	30.91959187	33.12528051	32.55039856
